Timestamp,Date,Week,Month,Event_Type,Severity,Asset,Source
2024-04-09 10:02:00,2024-04-09,15,2024-04,Policy Violation,Medium,DB-Server,IDS
2024-06-05 15:03:00,2024-06-05,23,2024-06,Login Failure,High,Web-Server,EDR
2024-02-12 08:14:00,2024-02-12,7,2024-02,Port Scan,Medium,Firewall,EDR
2024-05-14 11:07:00,2024-05-14,20,2024-05,Policy Violation,High,Endpoint,Firewall
2024-03-18 08:34:00,2024-03-18,12,2024-03,Login Failure,Low,DB-Server,SIEM
2024-12-25 13:37:00,2024-12-25,52,2024-12,Port Scan,Critical,Web-Server,SIEM
2024-01-29 11:17:00,2024-01-29,5,2024-01,Malware Detected,Medium,DB-Server,EDR
2024-06-06 10:19:00,2024-06-06,23,2024-06,Policy Violation,High,Endpoint,SIEM
2024-04-03 23:40:00,2024-04-03,14,2024-04,Port Scan,Medium,Endpoint,SIEM
2024-09-08 20:02:00,2024-09-08,36,2024-09,Malware Detected,High,DB-Server,SIEM
2024-04-20 21:40:00,2024-04-20,16,2024-04,Login Failure,Critical,Firewall,SIEM
2024-07-03 05:40:00,2024-07-03,27,2024-07,Malware Detected,Critical,Endpoint,EDR
2024-06-10 01:36:00,2024-06-10,24,2024-06,Policy Violation,Critical,Web-Server,SIEM
2024-01-26 06:00:00,2024-01-26,4,2024-01,Policy Violation,High,Endpoint,EDR
2024-02-26 19:49:00,2024-02-26,9,2024-02,Policy Violation,Medium,Endpoint,SIEM
2024-04-15 16:09:00,2024-04-15,16,2024-04,Port Scan,Medium,Firewall,IDS
2024-11-12 01:25:00,2024-11-12,46,2024-11,Policy Violation,High,Firewall,EDR
2024-07-27 12:39:00,2024-07-27,30,2024-07,Malware Detected,Medium,Endpoint,EDR
2024-04-07 03:54:00,2024-04-07,14,2024-04,Port Scan,Critical,Firewall,Firewall
2024-11-23 11:08:00,2024-11-23,47,2024-11,Malware Detected,Low,Endpoint,SIEM
2024-10-18 02:01:00,2024-10-18,42,2024-10,Login Failure,Medium,DB-Server,SIEM
2024-12-11 17:10:00,2024-12-11,50,2024-12,Login Failure,Critical,Web-Server,EDR
2024-02-23 04:17:00,2024-02-23,8,2024-02,Login Failure,Medium,Web-Server,SIEM
2024-07-28 21:07:00,2024-07-28,30,2024-07,Policy Violation,High,Firewall,IDS
2024-06-23 23:57:00,2024-06-23,25,2024-06,Login Failure,Low,Endpoint,Firewall
2024-12-08 17:33:00,2024-12-08,49,2024-12,Port Scan,Low,Firewall,IDS
2024-10-19 06:02:00,2024-10-19,42,2024-10,Malware Detected,High,Firewall,IDS
2024-10-02 22:26:00,2024-10-02,40,2024-10,Malware Detected,Critical,Endpoint,EDR
2024-05-04 23:24:00,2024-05-04,18,2024-05,Policy Violation,Low,Endpoint,EDR
2024-01-30 01:10:00,2024-01-30,5,2024-01,Login Failure,Low,Web-Server,IDS
2024-11-18 03:29:00,2024-11-18,47,2024-11,Policy Violation,High,Endpoint,EDR
2024-04-26 00:41:00,2024-04-26,17,2024-04,Login Failure,Low,Firewall,EDR
2024-11-15 19:05:00,2024-11-15,46,2024-11,Login Failure,Low,Web-Server,SIEM
2024-09-29 01:51:00,2024-09-29,39,2024-09,Port Scan,Low,Firewall,Firewall
2024-06-24 21:47:00,2024-06-24,26,2024-06,Login Failure,Critical,Endpoint,IDS
2024-02-29 03:19:00,2024-02-29,9,2024-02,Policy Violation,Critical,Firewall,Firewall
2024-02-23 14:19:00,2024-02-23,8,2024-02,Login Failure,Medium,Endpoint,Firewall
2024-04-19 16:35:00,2024-04-19,16,2024-04,Malware Detected,Critical,DB-Server,EDR
2024-03-01 13:12:00,2024-03-01,9,2024-03,Malware Detected,Critical,Firewall,SIEM
2024-09-23 12:10:00,2024-09-23,39,2024-09,Policy Violation,High,Web-Server,Firewall
2024-06-10 20:02:00,2024-06-10,24,2024-06,Login Failure,Medium,Endpoint,EDR
2024-02-01 18:17:00,2024-02-01,5,2024-02,Port Scan,Critical,Endpoint,IDS
2024-06-30 02:17:00,2024-06-30,26,2024-06,Login Failure,Low,DB-Server,IDS
2024-04-22 07:36:00,2024-04-22,17,2024-04,Policy Violation,Low,DB-Server,Firewall
2024-12-05 07:22:00,2024-12-05,49,2024-12,Policy Violation,Critical,DB-Server,SIEM
2024-10-08 22:58:00,2024-10-08,41,2024-10,Malware Detected,Critical,Firewall,SIEM
2024-11-10 01:52:00,2024-11-10,45,2024-11,Login Failure,Medium,Endpoint,Firewall
2024-03-16 16:59:00,2024-03-16,11,2024-03,Malware Detected,Critical,Web-Server,IDS
2024-05-22 13:48:00,2024-05-22,21,2024-05,Policy Violation,Medium,Web-Server,SIEM
2024-02-25 22:47:00,2024-02-25,8,2024-02,Policy Violation,High,Endpoint,Firewall
2024-12-01 00:28:00,2024-12-01,48,2024-12,Policy Violation,Medium,DB-Server,Firewall
2024-05-16 03:33:00,2024-05-16,20,2024-05,Port Scan,Low,Firewall,EDR
2024-11-30 07:54:00,2024-11-30,48,2024-11,Port Scan,Medium,Endpoint,IDS
2024-05-06 10:03:00,2024-05-06,19,2024-05,Malware Detected,Critical,DB-Server,Firewall
2024-10-31 09:51:00,2024-10-31,44,2024-10,Login Failure,Critical,Firewall,EDR
2024-01-21 14:37:00,2024-01-21,3,2024-01,Login Failure,Low,Web-Server,IDS
2024-06-30 02:43:00,2024-06-30,26,2024-06,Port Scan,Critical,Endpoint,EDR
2024-04-12 09:49:00,2024-04-12,15,2024-04,Malware Detected,Low,DB-Server,EDR
2024-10-23 02:44:00,2024-10-23,43,2024-10,Port Scan,Critical,Web-Server,IDS
2024-01-07 17:00:00,2024-01-07,1,2024-01,Malware Detected,Critical,Endpoint,Firewall
2024-03-06 11:46:00,2024-03-06,10,2024-03,Malware Detected,High,Endpoint,SIEM
2024-12-02 09:34:00,2024-12-02,49,2024-12,Port Scan,Low,Firewall,Firewall
2024-01-25 17:34:00,2024-01-25,4,2024-01,Policy Violation,Low,DB-Server,IDS
2024-03-06 15:11:00,2024-03-06,10,2024-03,Policy Violation,Medium,DB-Server,SIEM
2024-02-04 18:20:00,2024-02-04,5,2024-02,Malware Detected,High,Endpoint,EDR
2024-08-09 06:15:00,2024-08-09,32,2024-08,Login Failure,High,DB-Server,SIEM
2024-03-09 08:42:00,2024-03-09,10,2024-03,Port Scan,Medium,Endpoint,EDR
2024-02-26 13:34:00,2024-02-26,9,2024-02,Policy Violation,Low,Endpoint,EDR
2024-09-05 07:45:00,2024-09-05,36,2024-09,Policy Violation,Critical,Endpoint,SIEM
2024-07-25 00:10:00,2024-07-25,30,2024-07,Login Failure,Medium,Firewall,Firewall
2024-01-07 14:37:00,2024-01-07,1,2024-01,Login Failure,Critical,DB-Server,Firewall
2024-05-18 02:39:00,2024-05-18,20,2024-05,Malware Detected,Low,DB-Server,Firewall
2024-12-19 01:33:00,2024-12-19,51,2024-12,Policy Violation,High,Web-Server,SIEM
2024-07-21 02:52:00,2024-07-21,29,2024-07,Malware Detected,Medium,Firewall,Firewall
2024-09-07 21:26:00,2024-09-07,36,2024-09,Port Scan,Critical,Endpoint,EDR
2024-08-28 17:02:00,2024-08-28,35,2024-08,Login Failure,High,DB-Server,EDR
2024-10-06 10:38:00,2024-10-06,40,2024-10,Malware Detected,Critical,DB-Server,SIEM
2024-09-03 11:10:00,2024-09-03,36,2024-09,Port Scan,Medium,Firewall,IDS
2024-08-06 23:15:00,2024-08-06,32,2024-08,Port Scan,Medium,Web-Server,SIEM
2024-05-28 18:27:00,2024-05-28,22,2024-05,Policy Violation,Critical,DB-Server,SIEM
2024-02-07 11:02:00,2024-02-07,6,2024-02,Login Failure,Medium,Firewall,SIEM
2024-02-19 01:08:00,2024-02-19,8,2024-02,Login Failure,High,DB-Server,IDS
2024-05-30 00:17:00,2024-05-30,22,2024-05,Login Failure,Critical,Endpoint,Firewall
2024-05-31 10:52:00,2024-05-31,22,2024-05,Port Scan,High,Endpoint,SIEM
2024-08-23 03:34:00,2024-08-23,34,2024-08,Policy Violation,Low,Firewall,IDS
2024-04-23 14:50:00,2024-04-23,17,2024-04,Login Failure,Critical,Web-Server,EDR
2024-01-13 05:23:00,2024-01-13,2,2024-01,Policy Violation,High,Web-Server,SIEM
2024-05-31 16:27:00,2024-05-31,22,2024-05,Login Failure,Low,Web-Server,EDR
2024-01-05 16:07:00,2024-01-05,1,2024-01,Login Failure,Medium,Web-Server,Firewall
2024-09-17 15:31:00,2024-09-17,38,2024-09,Login Failure,Medium,Web-Server,EDR
2024-03-02 09:57:00,2024-03-02,9,2024-03,Login Failure,High,DB-Server,EDR
2024-11-18 05:32:00,2024-11-18,47,2024-11,Port Scan,Medium,Web-Server,Firewall
2024-08-06 14:32:00,2024-08-06,32,2024-08,Port Scan,Medium,DB-Server,IDS
2024-04-13 05:57:00,2024-04-13,15,2024-04,Port Scan,Medium,Firewall,IDS
2024-10-31 03:12:00,2024-10-31,44,2024-10,Login Failure,Medium,Web-Server,SIEM
2024-09-20 21:34:00,2024-09-20,38,2024-09,Malware Detected,Low,Firewall,Firewall
2024-06-26 11:02:00,2024-06-26,26,2024-06,Port Scan,Critical,DB-Server,SIEM
2024-09-15 01:14:00,2024-09-15,37,2024-09,Policy Violation,Low,DB-Server,Firewall
2024-12-21 21:46:00,2024-12-21,51,2024-12,Port Scan,Critical,Firewall,SIEM
2024-09-11 06:32:00,2024-09-11,37,2024-09,Port Scan,High,Endpoint,Firewall
2024-06-02 17:23:00,2024-06-02,22,2024-06,Login Failure,Critical,DB-Server,EDR
2024-07-08 00:11:00,2024-07-08,28,2024-07,Port Scan,Low,DB-Server,EDR
2024-11-07 12:46:00,2024-11-07,45,2024-11,Port Scan,Critical,Web-Server,EDR
2024-09-14 02:14:00,2024-09-14,37,2024-09,Policy Violation,Low,DB-Server,SIEM
2024-03-23 07:30:00,2024-03-23,12,2024-03,Policy Violation,Low,Web-Server,SIEM
2024-09-23 12:19:00,2024-09-23,39,2024-09,Login Failure,Medium,Firewall,IDS
2024-10-12 14:07:00,2024-10-12,41,2024-10,Login Failure,Medium,DB-Server,EDR
2024-02-16 20:37:00,2024-02-16,7,2024-02,Port Scan,Low,Firewall,SIEM
2024-06-04 02:17:00,2024-06-04,23,2024-06,Login Failure,Medium,DB-Server,SIEM
2024-12-03 12:25:00,2024-12-03,49,2024-12,Port Scan,Critical,DB-Server,SIEM
2024-04-07 00:04:00,2024-04-07,14,2024-04,Login Failure,Medium,Web-Server,IDS
2024-03-25 03:25:00,2024-03-25,13,2024-03,Policy Violation,Low,Web-Server,EDR
2024-05-07 15:30:00,2024-05-07,19,2024-05,Port Scan,High,Firewall,Firewall
2024-12-22 23:46:00,2024-12-22,51,2024-12,Login Failure,Critical,Web-Server,EDR
2024-03-04 17:52:00,2024-03-04,10,2024-03,Port Scan,High,DB-Server,SIEM
2024-08-10 00:10:00,2024-08-10,32,2024-08,Policy Violation,Critical,Web-Server,SIEM
2024-05-14 07:16:00,2024-05-14,20,2024-05,Policy Violation,Low,Endpoint,IDS
2024-02-09 06:56:00,2024-02-09,6,2024-02,Port Scan,Low,Firewall,Firewall
2024-11-21 12:30:00,2024-11-21,47,2024-11,Port Scan,Critical,Web-Server,SIEM
2024-01-18 03:35:00,2024-01-18,3,2024-01,Policy Violation,High,Web-Server,IDS
2024-04-09 21:39:00,2024-04-09,15,2024-04,Port Scan,Medium,Web-Server,IDS
2024-12-24 07:05:00,2024-12-24,52,2024-12,Policy Violation,Critical,Firewall,IDS
2024-04-30 11:52:00,2024-04-30,18,2024-04,Login Failure,Medium,Web-Server,IDS
2024-09-13 06:31:00,2024-09-13,37,2024-09,Policy Violation,High,Web-Server,EDR
2024-05-18 09:50:00,2024-05-18,20,2024-05,Port Scan,Critical,Endpoint,SIEM
2024-09-24 18:15:00,2024-09-24,39,2024-09,Login Failure,High,Firewall,IDS
2024-11-27 05:16:00,2024-11-27,48,2024-11,Port Scan,Critical,DB-Server,Firewall
2024-10-12 21:20:00,2024-10-12,41,2024-10,Policy Violation,High,Firewall,IDS
2024-11-17 04:06:00,2024-11-17,46,2024-11,Policy Violation,Low,DB-Server,Firewall
2024-05-04 07:37:00,2024-05-04,18,2024-05,Policy Violation,Medium,Endpoint,IDS
2024-01-29 13:39:00,2024-01-29,5,2024-01,Login Failure,Medium,Endpoint,Firewall
2024-04-26 06:28:00,2024-04-26,17,2024-04,Port Scan,Medium,Web-Server,Firewall
2024-08-19 05:18:00,2024-08-19,34,2024-08,Port Scan,Critical,Endpoint,EDR
2024-03-29 13:56:00,2024-03-29,13,2024-03,Malware Detected,High,Web-Server,SIEM
2024-01-16 15:38:00,2024-01-16,3,2024-01,Malware Detected,Critical,Endpoint,Firewall
2024-10-20 14:31:00,2024-10-20,42,2024-10,Policy Violation,High,Firewall,SIEM
2024-02-13 17:48:00,2024-02-13,7,2024-02,Port Scan,Low,Web-Server,IDS
2024-03-11 17:49:00,2024-03-11,11,2024-03,Login Failure,Critical,DB-Server,IDS
2024-01-10 03:10:00,2024-01-10,2,2024-01,Policy Violation,Low,Firewall,EDR
2024-10-27 18:09:00,2024-10-27,43,2024-10,Port Scan,Critical,Endpoint,IDS
2024-08-05 20:41:00,2024-08-05,32,2024-08,Login Failure,Medium,Endpoint,Firewall
2024-09-08 00:19:00,2024-09-08,36,2024-09,Policy Violation,Low,Endpoint,Firewall
2024-08-31 04:52:00,2024-08-31,35,2024-08,Port Scan,High,Endpoint,SIEM
2024-11-18 17:45:00,2024-11-18,47,2024-11,Login Failure,High,Web-Server,SIEM
2024-07-18 00:06:00,2024-07-18,29,2024-07,Login Failure,Medium,DB-Server,SIEM
2024-05-22 08:03:00,2024-05-22,21,2024-05,Port Scan,Medium,DB-Server,EDR
2024-02-01 14:13:00,2024-02-01,5,2024-02,Port Scan,Medium,Endpoint,SIEM
2024-12-30 15:48:00,2024-12-30,1,2024-12,Port Scan,Medium,DB-Server,IDS
2024-01-30 21:57:00,2024-01-30,5,2024-01,Malware Detected,Low,Firewall,Firewall
2024-08-21 22:42:00,2024-08-21,34,2024-08,Port Scan,High,Endpoint,EDR
2024-12-04 03:23:00,2024-12-04,49,2024-12,Login Failure,Critical,Endpoint,Firewall
2024-05-08 02:22:00,2024-05-08,19,2024-05,Port Scan,Medium,Endpoint,Firewall
2024-08-11 21:43:00,2024-08-11,32,2024-08,Malware Detected,High,Web-Server,Firewall
2024-12-04 05:02:00,2024-12-04,49,2024-12,Login Failure,High,DB-Server,EDR
2024-02-12 10:14:00,2024-02-12,7,2024-02,Login Failure,Low,Endpoint,Firewall
2024-10-27 01:45:00,2024-10-27,43,2024-10,Malware Detected,High,Web-Server,Firewall
2024-11-23 12:44:00,2024-11-23,47,2024-11,Login Failure,Critical,Web-Server,IDS
2024-06-20 14:01:00,2024-06-20,25,2024-06,Malware Detected,High,DB-Server,Firewall
2024-08-21 16:02:00,2024-08-21,34,2024-08,Policy Violation,High,Firewall,SIEM
2024-04-08 06:04:00,2024-04-08,15,2024-04,Port Scan,High,DB-Server,IDS
2024-04-05 18:03:00,2024-04-05,14,2024-04,Login Failure,Critical,Firewall,SIEM
2024-12-21 09:00:00,2024-12-21,51,2024-12,Policy Violation,Low,DB-Server,IDS
2024-10-28 11:04:00,2024-10-28,44,2024-10,Port Scan,Critical,DB-Server,IDS
2024-07-16 23:28:00,2024-07-16,29,2024-07,Malware Detected,Low,Firewall,SIEM
2024-02-22 22:38:00,2024-02-22,8,2024-02,Login Failure,Low,DB-Server,Firewall
2024-03-17 02:43:00,2024-03-17,11,2024-03,Malware Detected,Low,DB-Server,SIEM
2024-04-19 19:40:00,2024-04-19,16,2024-04,Port Scan,High,Web-Server,EDR
2024-08-15 08:47:00,2024-08-15,33,2024-08,Malware Detected,High,Firewall,EDR
2024-12-12 06:09:00,2024-12-12,50,2024-12,Malware Detected,High,Firewall,SIEM
2024-12-26 19:42:00,2024-12-26,52,2024-12,Login Failure,Medium,Firewall,SIEM
2024-12-27 23:01:00,2024-12-27,52,2024-12,Malware Detected,Low,Firewall,IDS
2024-11-13 12:09:00,2024-11-13,46,2024-11,Malware Detected,Medium,Firewall,SIEM
2024-02-16 04:37:00,2024-02-16,7,2024-02,Policy Violation,Medium,DB-Server,SIEM
2024-12-24 09:45:00,2024-12-24,52,2024-12,Port Scan,Medium,Endpoint,EDR
2024-04-07 06:02:00,2024-04-07,14,2024-04,Malware Detected,Medium,Firewall,IDS
2024-04-16 19:33:00,2024-04-16,16,2024-04,Policy Violation,Medium,Endpoint,SIEM
2024-10-05 06:01:00,2024-10-05,40,2024-10,Port Scan,Low,Endpoint,Firewall
2024-06-28 15:29:00,2024-06-28,26,2024-06,Login Failure,Critical,Endpoint,EDR
2024-01-08 17:51:00,2024-01-08,2,2024-01,Port Scan,Medium,DB-Server,EDR
2024-06-10 17:36:00,2024-06-10,24,2024-06,Policy Violation,Critical,DB-Server,EDR
2024-09-28 17:26:00,2024-09-28,39,2024-09,Port Scan,High,Firewall,IDS
2024-03-25 06:59:00,2024-03-25,13,2024-03,Malware Detected,High,Web-Server,EDR
2024-04-10 13:44:00,2024-04-10,15,2024-04,Malware Detected,Critical,Firewall,Firewall
2024-09-30 11:34:00,2024-09-30,40,2024-09,Port Scan,High,Web-Server,EDR
2024-09-14 09:52:00,2024-09-14,37,2024-09,Policy Violation,Medium,Endpoint,SIEM
2024-10-13 01:22:00,2024-10-13,41,2024-10,Login Failure,High,Firewall,IDS
2024-03-28 17:35:00,2024-03-28,13,2024-03,Malware Detected,Medium,Web-Server,IDS
2024-10-29 05:19:00,2024-10-29,44,2024-10,Login Failure,Critical,Firewall,IDS
2024-05-27 05:32:00,2024-05-27,22,2024-05,Policy Violation,High,Firewall,SIEM
2024-03-17 15:55:00,2024-03-17,11,2024-03,Malware Detected,High,Endpoint,EDR
2024-10-08 07:52:00,2024-10-08,41,2024-10,Policy Violation,Low,Endpoint,EDR
2024-01-20 21:17:00,2024-01-20,3,2024-01,Malware Detected,High,Endpoint,IDS
2024-12-10 00:04:00,2024-12-10,50,2024-12,Login Failure,High,DB-Server,Firewall
2024-02-10 02:54:00,2024-02-10,6,2024-02,Login Failure,Critical,Firewall,SIEM
2024-10-31 05:33:00,2024-10-31,44,2024-10,Malware Detected,Critical,Web-Server,EDR
2024-08-13 15:45:00,2024-08-13,33,2024-08,Malware Detected,Medium,Endpoint,IDS
2024-11-26 09:27:00,2024-11-26,48,2024-11,Malware Detected,Medium,Web-Server,SIEM
2024-12-08 14:36:00,2024-12-08,49,2024-12,Malware Detected,Medium,Endpoint,SIEM
2024-08-07 01:10:00,2024-08-07,32,2024-08,Login Failure,Medium,Endpoint,IDS
2024-05-31 02:11:00,2024-05-31,22,2024-05,Policy Violation,High,Firewall,EDR
2024-02-29 22:25:00,2024-02-29,9,2024-02,Login Failure,Low,Web-Server,SIEM
2024-05-31 15:25:00,2024-05-31,22,2024-05,Port Scan,Low,Web-Server,EDR
2024-09-07 14:37:00,2024-09-07,36,2024-09,Port Scan,Medium,Firewall,Firewall
2024-08-14 08:32:00,2024-08-14,33,2024-08,Login Failure,High,DB-Server,IDS
2024-01-26 23:28:00,2024-01-26,4,2024-01,Login Failure,Medium,DB-Server,SIEM
2024-02-10 04:38:00,2024-02-10,6,2024-02,Port Scan,Medium,DB-Server,IDS
2024-05-31 12:34:00,2024-05-31,22,2024-05,Malware Detected,High,Endpoint,Firewall
2024-06-12 07:55:00,2024-06-12,24,2024-06,Login Failure,Low,Firewall,SIEM
2024-05-31 20:15:00,2024-05-31,22,2024-05,Port Scan,High,Web-Server,IDS
2024-02-20 14:23:00,2024-02-20,8,2024-02,Login Failure,Medium,Firewall,IDS
2024-04-11 20:12:00,2024-04-11,15,2024-04,Login Failure,Critical,DB-Server,Firewall
2024-09-06 23:58:00,2024-09-06,36,2024-09,Policy Violation,Critical,Firewall,IDS
2024-08-08 22:00:00,2024-08-08,32,2024-08,Port Scan,High,Endpoint,EDR
2024-10-17 10:46:00,2024-10-17,42,2024-10,Login Failure,High,Firewall,SIEM
2024-12-30 16:28:00,2024-12-30,1,2024-12,Login Failure,High,Firewall,IDS
2024-07-17 19:10:00,2024-07-17,29,2024-07,Login Failure,Low,Firewall,SIEM
2024-08-20 23:50:00,2024-08-20,34,2024-08,Malware Detected,Low,Firewall,Firewall
2024-01-10 00:22:00,2024-01-10,2,2024-01,Policy Violation,Critical,Firewall,Firewall
2024-01-04 11:35:00,2024-01-04,1,2024-01,Port Scan,Medium,Firewall,Firewall
2024-03-21 07:08:00,2024-03-21,12,2024-03,Malware Detected,Medium,Endpoint,IDS
2024-01-25 03:27:00,2024-01-25,4,2024-01,Policy Violation,Medium,DB-Server,Firewall
2024-11-05 12:50:00,2024-11-05,45,2024-11,Port Scan,Critical,Web-Server,Firewall
2024-05-25 04:01:00,2024-05-25,21,2024-05,Login Failure,High,Endpoint,EDR
2024-11-22 13:57:00,2024-11-22,47,2024-11,Login Failure,High,DB-Server,Firewall
2024-01-06 01:26:00,2024-01-06,1,2024-01,Login Failure,Critical,Endpoint,IDS
2024-01-04 13:07:00,2024-01-04,1,2024-01,Policy Violation,Critical,DB-Server,IDS
2024-06-17 21:05:00,2024-06-17,25,2024-06,Login Failure,Critical,Endpoint,Firewall
2024-10-04 14:17:00,2024-10-04,40,2024-10,Policy Violation,High,Firewall,Firewall
2024-08-08 13:55:00,2024-08-08,32,2024-08,Port Scan,Medium,Endpoint,IDS
2024-05-02 19:56:00,2024-05-02,18,2024-05,Port Scan,Medium,Endpoint,IDS
2024-12-08 22:46:00,2024-12-08,49,2024-12,Login Failure,Critical,Firewall,EDR
2024-07-26 21:05:00,2024-07-26,30,2024-07,Login Failure,Critical,Firewall,SIEM
2024-08-15 19:06:00,2024-08-15,33,2024-08,Login Failure,Critical,Firewall,EDR
2024-04-30 03:07:00,2024-04-30,18,2024-04,Login Failure,Critical,Web-Server,IDS
2024-07-23 16:47:00,2024-07-23,30,2024-07,Port Scan,High,Endpoint,SIEM
2024-12-01 15:00:00,2024-12-01,48,2024-12,Login Failure,Critical,DB-Server,IDS
2024-02-29 17:11:00,2024-02-29,9,2024-02,Port Scan,Critical,DB-Server,SIEM
2024-07-21 13:41:00,2024-07-21,29,2024-07,Malware Detected,Medium,DB-Server,EDR
2024-02-10 03:53:00,2024-02-10,6,2024-02,Port Scan,Low,Endpoint,SIEM
2024-03-22 22:27:00,2024-03-22,12,2024-03,Login Failure,Critical,Endpoint,SIEM
2024-01-17 14:48:00,2024-01-17,3,2024-01,Port Scan,High,Web-Server,IDS
2024-12-10 21:52:00,2024-12-10,50,2024-12,Policy Violation,Low,Firewall,IDS
2024-07-29 06:54:00,2024-07-29,31,2024-07,Malware Detected,High,Web-Server,EDR
2024-09-18 08:52:00,2024-09-18,38,2024-09,Malware Detected,Low,Firewall,SIEM
2024-10-09 15:57:00,2024-10-09,41,2024-10,Malware Detected,Low,DB-Server,IDS
2024-08-05 09:11:00,2024-08-05,32,2024-08,Port Scan,Low,Endpoint,SIEM
2024-05-25 18:00:00,2024-05-25,21,2024-05,Login Failure,Critical,DB-Server,IDS
2024-09-06 07:33:00,2024-09-06,36,2024-09,Malware Detected,Low,Web-Server,EDR
2024-09-01 04:35:00,2024-09-01,35,2024-09,Login Failure,High,DB-Server,EDR
2024-02-11 02:02:00,2024-02-11,6,2024-02,Policy Violation,High,Endpoint,EDR
2024-10-16 20:22:00,2024-10-16,42,2024-10,Malware Detected,Critical,Endpoint,Firewall
2024-09-26 23:11:00,2024-09-26,39,2024-09,Port Scan,Low,Firewall,IDS
2024-07-25 19:24:00,2024-07-25,30,2024-07,Malware Detected,Low,Firewall,EDR
2024-04-03 12:35:00,2024-04-03,14,2024-04,Login Failure,Low,DB-Server,EDR
2024-07-05 07:56:00,2024-07-05,27,2024-07,Port Scan,High,DB-Server,EDR
2024-02-17 04:14:00,2024-02-17,7,2024-02,Port Scan,Low,Firewall,Firewall
2024-10-17 13:42:00,2024-10-17,42,2024-10,Malware Detected,Medium,DB-Server,SIEM
2024-05-19 10:19:00,2024-05-19,20,2024-05,Login Failure,Medium,Firewall,IDS
2024-11-06 20:50:00,2024-11-06,45,2024-11,Login Failure,High,Endpoint,IDS
2024-07-26 11:45:00,2024-07-26,30,2024-07,Malware Detected,Low,Web-Server,Firewall
2024-04-17 09:35:00,2024-04-17,16,2024-04,Port Scan,Critical,DB-Server,EDR
2024-03-12 20:28:00,2024-03-12,11,2024-03,Login Failure,Medium,DB-Server,Firewall
2024-04-07 23:12:00,2024-04-07,14,2024-04,Login Failure,High,Web-Server,EDR
2024-06-10 12:21:00,2024-06-10,24,2024-06,Policy Violation,Critical,Endpoint,EDR
2024-10-01 09:48:00,2024-10-01,40,2024-10,Port Scan,High,DB-Server,EDR
2024-09-17 10:09:00,2024-09-17,38,2024-09,Login Failure,Critical,DB-Server,IDS
2024-06-17 13:43:00,2024-06-17,25,2024-06,Login Failure,Low,Firewall,IDS
2024-09-27 14:08:00,2024-09-27,39,2024-09,Login Failure,Medium,DB-Server,Firewall
2024-03-29 11:11:00,2024-03-29,13,2024-03,Port Scan,Low,Endpoint,Firewall
2024-04-27 13:06:00,2024-04-27,17,2024-04,Port Scan,Critical,Endpoint,EDR
2024-05-27 08:47:00,2024-05-27,22,2024-05,Policy Violation,Low,Endpoint,Firewall
2024-11-03 16:50:00,2024-11-03,44,2024-11,Port Scan,High,Firewall,SIEM
2024-07-25 10:54:00,2024-07-25,30,2024-07,Login Failure,Low,Endpoint,SIEM
2024-04-01 09:00:00,2024-04-01,14,2024-04,Malware Detected,Critical,Firewall,SIEM
2024-04-20 16:51:00,2024-04-20,16,2024-04,Malware Detected,Low,Web-Server,EDR
2024-06-21 23:29:00,2024-06-21,25,2024-06,Port Scan,Low,Endpoint,EDR
2024-03-21 00:12:00,2024-03-21,12,2024-03,Policy Violation,High,DB-Server,IDS
2024-11-21 00:39:00,2024-11-21,47,2024-11,Port Scan,Low,Endpoint,IDS
2024-03-07 08:47:00,2024-03-07,10,2024-03,Login Failure,Low,Endpoint,Firewall
2024-02-25 09:12:00,2024-02-25,8,2024-02,Malware Detected,Critical,Endpoint,EDR
2024-04-26 12:38:00,2024-04-26,17,2024-04,Login Failure,High,Web-Server,IDS
2024-07-23 07:46:00,2024-07-23,30,2024-07,Port Scan,Critical,Web-Server,IDS
2024-11-14 05:30:00,2024-11-14,46,2024-11,Login Failure,Low,DB-Server,IDS
